id,coverImageUrl,imageBasedRent,rent
12178,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,647.6795654296875,750
12179,https://resources.kamernet.nl/image/ea77a767-ec9d-4b43-9f60-1c55f88db9cb,576.5571899414062,760
12181,https://resources.kamernet.nl/image/6c2476dd-45fa-4d5d-84ce-860b148f30d6,604.6380615234375,410
12183,https://resources.kamernet.nl/image/f2f1ad04-ca4b-4f86-8f57-fab4bf1a47ce,695.4976196289062,450
12184,https://resources.kamernet.nl/image/d36e5d42-62d3-4051-9ec9-d4d94c637e2b,616.3274536132812,750
12187,https://resources.kamernet.nl/image/8432f8f9-67ef-48cd-abc4-d2e987d4aec3,653.9929809570312,407
12189,https://resources.kamernet.nl/image/3bb48331-1c7a-43a0-a1e5-2e8378fe41b3,611.2928466796875,600
12191,https://resources.kamernet.nl/image/2d4ecc8d-3086-4dc2-be0d-dd2ec1dfca5f,695.4976196289062,994
12195,https://resources.kamernet.nl/image/40c97c57-c6be-4ddf-9eef-980d07adac2c,636.3849487304688,1275
12196,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,595.7081909179688,600
12197,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,623.4223022460938,240
12198,https://resources.kamernet.nl/image/b92af1fc-3331-4372-8802-b87aa72219c2,647.742919921875,345
12200,https://resources.kamernet.nl/image/f57edd21-e49f-40ae-9362-eaa27394f704,594.3233642578125,250
12202,https://resources.kamernet.nl/image/8861fe64-b5dc-4810-bd43-21e76026503a,611.8047485351562,375
12204,https://resources.kamernet.nl/image/8c338097-8f67-4a76-99aa-570002e0fee6,611.1580810546875,900
12214,https://resources.kamernet.nl/image/68217731-b231-4141-8d6c-63e458ad26db,695.4976196289062,465
12217,https://resources.kamernet.nl/image/27c2b355-c17b-4c64-8e4c-d43787151c9f,621.478759765625,450
12218,https://resources.kamernet.nl/image/31db6bd1-4883-4440-9ff6-1ddc10b3ad63,645.6094360351562,500
12219,https://resources.kamernet.nl/image/1606ed03-1231-4ca9-b7cb-7cf19e3867c6,600.9739990234375,250
12221,https://resources.kamernet.nl/image/feb012e0-033c-4a23-a0c3-1ea92ba25f9a,647.180908203125,254
12222,https://resources.kamernet.nl/image/a62c7381-dc4b-4865-9159-fc72d9466a06,634.8056030273438,770
12225,https://resources.kamernet.nl/image/b51bc05a-90bd-4d03-9c9d-4f37a68a1c5a,649.532958984375,330
12226,https://resources.kamernet.nl/image/376f4427-b10c-4f44-bf39-7ba832b7a0b2,657.0199584960938,550
12228,https://resources.kamernet.nl/image/8adfc7da-480e-463a-8e70-5ad81f0d87da,627.9013061523438,600
12229,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,607.5792846679688,360
12230,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,,450
12233,https://resources.kamernet.nl/image/c43ca3da-5476-4b09-889b-4eee005e9867,610.240966796875,700
12235,https://resources.kamernet.nl/image/8f1a2d2c-e66f-4d9e-814a-75f13b00e4aa,644.3846435546875,650
12237,https://resources.kamernet.nl/image/04bbcaea-7255-46f5-ad63-eeaf699d96f3,607.6318359375,450
12238,https://resources.kamernet.nl/image/fb562ea0-7a82-4731-b108-315a2602a956,622.0608520507812,425
12240,https://resources.kamernet.nl/image/0bd28da3-1db4-4a98-840c-f04d7f68e929,629.1906127929688,450
12241,https://resources.kamernet.nl/image/c6af48a3-0874-470a-8ba9-dbcbb5e68ffb,668.1349487304688,500
12243,https://resources.kamernet.nl/image/064482e9-7c28-4ec9-8e56-88fea0f95a65,623.674072265625,900
12245,https://resources.kamernet.nl/image/7c87b99d-65bd-4948-9997-694816df0275,604.3167724609375,385
12246,https://resources.kamernet.nl/image/874e3bcf-43c3-4ec0-b2fc-f6dd1f8d761b,,580
12248,https://resources.kamernet.nl/image/5e3cf3c8-f891-4ae2-b831-ef91ceede188,593.496337890625,200
12250,https://resources.kamernet.nl/image/17431290-1cd7-4f8e-bd1e-2c5f2d61448a,618.3497314453125,550
12251,https://resources.kamernet.nl/image/ee77e58d-d65b-4231-9072-93ddf8173d59,623.049072265625,620
12252,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,603.9256591796875,1250
12255,https://resources.kamernet.nl/image/0b27e1e3-0aa2-4282-81b8-f910af3dbace,633.8497314453125,610
12256,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,622.4039916992188,270
12257,https://resources.kamernet.nl/image/1553ff66-f97e-406f-bb80-264774043582,627.531982421875,995
12258,https://resources.kamernet.nl/image/c87fd375-d2fa-47a3-9e48-83acd526e199,,900
12259,https://resources.kamernet.nl/image/35ff1e7e-e46c-4024-aed2-f0592ac258da,669.5036010742188,650
12260,https://resources.kamernet.nl/image/dce2f418-acf7-4d6a-9ad1-477fbb1355ee,,550
12262,https://resources.kamernet.nl/image/a5748039-fc50-4cac-aa02-037ea649f015,695.4976196289062,625
12263,https://resources.kamernet.nl/image/e0b45764-a0fb-4231-a520-f0ae31294c1a,,365
12264,https://resources.kamernet.nl/image/87382e15-7532-454e-bd02-3d47880d4ac8,695.4976196289062,375
12267,https://resources.kamernet.nl/image/7da6ff4b-9966-42c2-9af6-d9bfa4a32162,575.2222290039062,350
12268,https://resources.kamernet.nl/image/25427af9-4daf-448f-88d5-101ecb0c1a69,630.6738891601562,440
12272,https://resources.kamernet.nl/image/3030fe67-8cf5-468f-9bab-a7a6b1021b90,635.00927734375,475
12274,https://resources.kamernet.nl/image/f29f2f46-5eaa-43b6-b0bd-182a0c19193d,603.4444580078125,600
12276,https://resources.kamernet.nl/image/b8b7ff9f-b140-4ac0-b428-c558d6dddb19,633.5179443359375,525
12277,https://resources.kamernet.nl/image/f192d755-28ea-4490-b102-4007c977f3e4,623.1624755859375,1300
12278,https://resources.kamernet.nl/image/b14ce3b2-9ec3-4f76-b292-21fd8cd7676b,633.3806762695312,425
12280,https://resources.kamernet.nl/image/f09a939f-464e-488c-947f-c91c06e4f49d,640.9423217773438,500
12281,https://resources.kamernet.nl/image/d25ac021-8532-43e2-96a3-82fce9dc030d,631.0498046875,215
12282,https://resources.kamernet.nl/image/f0a56b48-b242-40ee-82ad-ed8a2dcdce16,651.9723510742188,1100
12283,https://resources.kamernet.nl/image/672ad53e-cafa-4ecd-8fdc-1b6253736a55,611.632568359375,1500
12284,https://resources.kamernet.nl/image/f0161cc8-eb54-40bd-9da4-2eb305f0de2b,624.9663696289062,1500
12286,https://resources.kamernet.nl/image/08832d12-9c0c-4fa6-bae5-aeea34e7abbc,,420
12287,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,695.4976196289062,235
12289,https://resources.kamernet.nl/image/2ac50965-1d46-4c7c-8a3e-f55f449d7773,604.0213623046875,350
12290,https://resources.kamernet.nl/image/64d2654b-951d-441a-95b6-09998d12c4c4,604.2623901367188,400
12293,https://resources.kamernet.nl/image/8086702e-30b6-4ec5-90a0-f9de3c63d41d,664.9951782226562,330
12294,https://resources.kamernet.nl/image/5cc53011-fb02-412e-8e02-4af752fe4fd8,622.719482421875,320
12295,https://resources.kamernet.nl/image/7495555d-0708-49ce-ba14-303b1164fda1,625.0846557617188,775
12296,https://resources.kamernet.nl/image/18147a79-0513-4dde-b8a1-8c9a34d9b6b6,645.5833740234375,950
12297,https://resources.kamernet.nl/image/d0071c99-494b-43dd-a580-b4009631daa1,598.4304809570312,590
12305,https://resources.kamernet.nl/image/20bcc598-ff6c-4217-b0ba-9b74b2113c9d,594.251220703125,340
12306,https://resources.kamernet.nl/image/81a3979a-b3f9-4219-869e-6fc37570bc07,609.131591796875,1275
12310,https://resources.kamernet.nl/image/c8851ef1-53b6-4ef8-84cc-83f2fc9b107e,670.5692138671875,995
12311,https://resources.kamernet.nl/image/7f268a1b-d1e6-4512-bef5-99fdbeba6b12,601.8690185546875,875
12312,https://resources.kamernet.nl/image/52cfec7f-3b99-4b2e-a8ae-65d8974aae82,695.4976196289062,580
12317,https://resources.kamernet.nl/image/ce9d6bcb-8207-47d5-86e3-78a42dafb94c,607.2753295898438,490
12319,https://resources.kamernet.nl/image/cf281d34-e516-4101-b8c9-013fcfd5f2b9,663.3971557617188,345
12322,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,,575
12323,https://resources.kamernet.nl/image/93194325-7e14-4902-9f52-b9632ef438fd,609.5062255859375,308
12324,https://resources.kamernet.nl/image/2968dada-076d-4d44-a94e-a6b307133bba,609.177734375,350
12325,https://resources.kamernet.nl/image/50064178-8921-4737-a5ba-d394b254e3a2,624.8189086914062,975
12326,https://resources.kamernet.nl/image/0a39ad8b-c2ab-49ba-a56a-6833bc4367b0,623.0864868164062,425
12327,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,621.478759765625,300
12332,https://resources.kamernet.nl/image/f8a25ba2-4276-4fbb-8be6-ff373664d86c,647.858642578125,725
12334,https://resources.kamernet.nl/image/360983d1-9398-46e9-821f-af33df2e3f84,,575
12335,https://resources.kamernet.nl/image/bb8e5a26-4746-453c-9c95-3b2e27b3afef,658.3473510742188,775
12336,https://resources.kamernet.nl/image/af1b5fab-2a45-48b9-9f1a-892d70457a3c,629.0736083984375,850
12339,https://resources.kamernet.nl/image/9b8d6529-1a2b-46c6-a02c-caba4006218f,607.9163818359375,300
12340,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,,550
12344,https://resources.kamernet.nl/image/3f91eebb-2140-433b-a9f7-a2e879b1fbca,608.455322265625,600
12345,https://resources.kamernet.nl/image/c8e68999-1959-4675-bf33-3a571c87695f,643.5538940429688,639
12346,https://resources.kamernet.nl/image/9cd4b368-244a-48bf-99b5-c41af26881e2,642.13232421875,495
12347,https://resources.kamernet.nl/image/f22c48fd-0f0b-4547-b387-55708419f876,609.5100708007812,785
12350,https://resources.kamernet.nl/image/ba6d75dc-abb9-48fc-bbfb-c0c5f418040e,615.1034545898438,540
12352,https://resources.kamernet.nl/image/4f125ec8-df29-43f9-9bcb-bd5f80aae7b5,,1495
12353,https://resources.kamernet.nl/image/cd2fca5a-8c45-4062-9381-71afd8289f4b,,720
12354,https://resources.kamernet.nl/image/71ef4331-135c-44b1-8577-68ed4e674161,589.4061279296875,1295
12355,https://resources.kamernet.nl/image/4ba6acb8-396b-4d62-8dea-fea9f53fe7bc,695.4976196289062,695
12356,https://resources.kamernet.nl/image/c862e7bc-f16b-4bce-a978-cfbfed2d0332,636.1172485351562,1000
12359,https://resources.kamernet.nl/image/c0e952dc-f1ce-4f93-9932-da5e8a150e68,,1375
12361,https://resources.kamernet.nl/image/df3e76c2-6a40-4dd1-b25f-f15386ba7497,612.2127075195312,895
12362,https://resources.kamernet.nl/image/79d4e7c0-baca-4d55-b451-e504ed30e949,612.6458129882812,450
12364,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,631.9463500976562,350
12365,https://resources.kamernet.nl/image/ca17c9fe-cf4e-404f-8d0a-0b2964b5848a,600.7437133789062,500
12366,https://resources.kamernet.nl/image/908de0b2-2b74-4ad1-a07f-96f04ada8a23,,625
12367,https://resources.kamernet.nl/image/b77ffe68-d45e-4a80-bec2-e2fa36b1a571,649.1709594726562,705
12368,https://resources.kamernet.nl/image/04d20848-c876-41e8-aca9-09f41a05ab8c,603.4108276367188,350
12369,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,637.510986328125,615
12370,https://resources.kamernet.nl/image/61495ae1-001d-4de9-8010-d4c3abdef6a3,,600
12371,https://resources.kamernet.nl/image/f020769c-0a83-49f5-90c7-262323c79613,617.0919799804688,600
12373,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,609.121337890625,700
12375,https://resources.kamernet.nl/image/fb7268a1-ef39-43d7-b67b-5be20b661def,591.9715576171875,369
12377,https://resources.kamernet.nl/image/ee08eefb-4b95-43cb-84a6-78488294e6fc,695.4976196289062,300
12378,https://resources.kamernet.nl/image/874b5146-d9d9-4424-81b3-9cb26b0af793,643.3474731445312,869
12379,https://resources.kamernet.nl/image/77028f46-090f-4869-9b93-27d8395771f9,616.8894653320312,800
12381,https://resources.kamernet.nl/image/c8f875f7-779a-4e7b-91f5-defaa866928b,627.5738525390625,595
12382,https://resources.kamernet.nl/image/ba1d3f4f-8e2d-4f41-896c-1b2ab8409cb7,619.9337768554688,825
12383,https://resources.kamernet.nl/image/e2dcaca4-96f5-480f-9779-749829025362,606.8889770507812,500
12386,https://resources.kamernet.nl/image/df489a28-5e1a-4b63-a6d8-f2f1d6066c06,610.2669067382812,1500
12388,https://resources.kamernet.nl/image/ce1c3dcd-9499-4721-918f-1b4a9dcbd61a,,1400
12389,https://resources.kamernet.nl/image/4f97faa9-ef46-4c28-8ff5-0f34f00f9339,615.6405029296875,1490
12392,https://resources.kamernet.nl/image/eb578601-eea7-4140-9903-29dd152351d1,622.5160522460938,725
12395,https://resources.kamernet.nl/image/c6fe5d75-a831-4c14-8a7e-107057f19a51,619.2373657226562,500
12397,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,695.4976196289062,440
12399,https://resources.kamernet.nl/image/2555dbed-f1e8-41ca-a8bf-144bddbc155f,636.1470947265625,425
12400,https://resources.kamernet.nl/image/6b69431f-bac0-4de7-b33b-b9cd579a485d,598.3943481445312,275
12403,https://resources.kamernet.nl/image/1ba45bb2-ad35-49b5-b3e7-21dd1b24fb2b,620.0791015625,425
12404,https://resources.kamernet.nl/image/42e62bf0-ff0c-42f1-840e-3dee449199fa,611.0438232421875,330
12405,https://resources.kamernet.nl/image/cb4e5398-f93f-4abf-9d8b-6dba6b0ef710,601.2915649414062,400
12407,https://resources.kamernet.nl/image/c17d917c-23c8-4483-b534-866d47c5b345,617.3367309570312,875
12408,https://resources.kamernet.nl/image/5e650a87-4581-4eb0-b4a4-05ae2794bb6b,,1375
12412,https://resources.kamernet.nl/image/13b144d7-8bd5-4871-ae05-a67c41df5e9c,621.3265991210938,400
12413,https://resources.kamernet.nl/image/eed19add-636e-476d-883d-3b2d284d4887,,1500
12414,https://resources.kamernet.nl/image/cf9a5774-1a8d-4bfb-bf9a-e72740a71a15,,795
12415,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,632.8772583007812,400
12417,https://resources.kamernet.nl/image/825754f4-6050-4303-8d74-d48ec1392dcd,695.4976196289062,795
12418,https://resources.kamernet.nl/image/6fe960a9-e9f1-4cab-93bf-db6fdd2c72d6,695.4976196289062,500
12419,https://resources.kamernet.nl/image/cffa1024-9983-47b9-9490-cbe3510221c1,695.4976196289062,230
12421,https://resources.kamernet.nl/image/48ad7fb2-31f2-4f43-8115-9d30a610bd99,,290
12422,https://resources.kamernet.nl/image/cf66de8a-cb41-4d25-a1d4-44d2381b1b1b,611.5426025390625,185
12423,https://resources.kamernet.nl/image/789ad03d-fb31-437c-ad94-1413b23706c5,617.617431640625,565
12424,https://resources.kamernet.nl/image/6ebff363-b279-4684-b690-754809d18076,664.2612915039062,325
12425,https://resources.kamernet.nl/image/80a62d06-91d7-4f40-b865-9b991404b380,593.5078735351562,475
12426,https://resources.kamernet.nl/image/e3de7010-de1f-4b87-aa5c-6c002e88ccaf,644.5242919921875,225
12427,https://resources.kamernet.nl/image/a6a36066-6b35-4418-b2c3-f15b357163bc,640.6864013671875,900
12429,https://resources.kamernet.nl/image/4f621a1d-986b-4de4-80a5-9b9e2d9f0a92,674.9505615234375,315
12431,https://resources.kamernet.nl/image/25bc41b4-3f35-49c0-9e4c-8c8f842635c0,695.4976196289062,1500
12433,https://resources.kamernet.nl/image/f11eaa7e-2837-4310-8add-d8daf851b242,,270
12435,https://resources.kamernet.nl/image/d05ca477-692a-4eb9-9564-bcdd363a8d00,655.3464965820312,650
12436,https://resources.kamernet.nl/image/c87faf79-1a44-45b9-bd2c-1164a84c7504,621.4658813476562,300
12438,https://resources.kamernet.nl/image/e4eafbf9-5ce0-4966-b9c2-34130c24f22c,695.4976196289062,800
12439,https://resources.kamernet.nl/image/073b798e-5a83-441f-86df-8051670c50a2,609.9312744140625,425
12440,https://resources.kamernet.nl/image/cccc1ec6-e286-4e26-b3b6-ff8822d581b0,665.7099609375,295
12442,https://resources.kamernet.nl/image/f003479b-dea3-47bb-982b-a78f198665ca,609.678955078125,185
12443,https://resources.kamernet.nl/image/9920a2d1-4359-4ce3-8208-679bac25aee4,641.6834716796875,450
12445,https://resources.kamernet.nl/image/3adfb6a8-6d00-4b1c-af39-88acf7f53eb0,700.3049926757812,585
12446,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,601.845703125,300
12450,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,612.0062255859375,450
12451,https://resources.kamernet.nl/image/7c783221-cd6d-43b0-9548-15c492c3e84c,643.8346557617188,330
12452,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,647.1982421875,530
12453,https://resources.kamernet.nl/image/a1b1287f-0a1d-4e1d-9dd5-d7f2c54adc04,643.4940185546875,300
12454,https://resources.kamernet.nl/image/cd10fb66-f2fd-4c38-8595-605a8cb8d078,695.4976196289062,1375
12455,https://resources.kamernet.nl/image/f5adde70-d4f4-435f-9863-8515f67a6981,,800
12459,https://resources.kamernet.nl/image/1fb0ffd2-fded-49f6-9a14-8f6a723d3ff5,598.1941528320312,1000
12460,https://resources.kamernet.nl/image/ca2cff74-3cd7-49bc-a633-77ad38f3738d,695.4976196289062,600
12463,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,652.5112915039062,220
12470,https://resources.kamernet.nl/image/a36c6a33-6944-498f-a8db-d8724fc94ac0,695.4976196289062,870
12471,https://resources.kamernet.nl/image/97fd46c4-a345-44de-b4a3-d059aae59e12,585.619140625,210
12472,https://resources.kamernet.nl/image/464786e3-4674-43f3-a9a8-170d95d6fd76,649.1934814453125,270
12473,https://resources.kamernet.nl/image/596214ca-e31c-4232-9181-bc5c59c3cb00,623.6321411132812,1100
12478,https://resources.kamernet.nl/image/10048640-2943-48cd-8518-2488210b5bf3,601.9686889648438,950
12481,https://resources.kamernet.nl/image/e81b8027-b3e3-45ae-8757-ef273c69897a,,500
12482,https://resources.kamernet.nl/image/939b08c5-13c2-4314-990b-9f14dccd4d43,632.9085083007812,525
12485,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,600.8582763671875,290
12486,https://resources.kamernet.nl/image/0031dc44-7da9-49fa-a940-6415363b09d6,642.199462890625,1075
12488,https://resources.kamernet.nl/image/72de4aa0-3835-4446-9f2c-ecb5626b126e,613.1561279296875,900
12490,https://resources.kamernet.nl/image/b48fbc24-2107-46f5-8150-212a489be42c,624.9066162109375,975
12491,https://resources.kamernet.nl/image/94250092-9f8e-427c-89de-0079d0248404,695.4976196289062,299
12492,https://resources.kamernet.nl/image/5e8e8174-f550-452b-9d9a-14ac11e71cc3,612.5256958007812,1000
12495,https://resources.kamernet.nl/image/8d50c70f-5bbb-440f-8132-167baee8300f,598.0896606445312,420
12496,https://resources.kamernet.nl/image/cf5c2dfe-85d6-4384-b7ea-2188fa5a5aee,609.9717407226562,380
12497,https://resources.kamernet.nl/image/55a502ce-e53c-4765-81c3-0a4113bcf199,623.5697021484375,165
12498,https://resources.kamernet.nl/image/5efdafc0-7998-4640-bc16-33e2ac2e9a55,629.1148681640625,1083
12499,https://resources.kamernet.nl/image/44a9d1db-b305-45b6-8853-ae1fb2bd4e12,695.4976196289062,400
12501,https://resources.kamernet.nl/image/2aeaf5c1-dede-4b7e-918c-d6d74280d202,584.3013305664062,1250
12502,https://resources.kamernet.nl/image/dcb792b1-ab51-4802-a165-030107580101,646.5128173828125,1195
12504,https://resources.kamernet.nl/image/7666cae0-ef0f-4fb4-beb4-d361ae985ee0,695.4976196289062,1200
12506,https://resources.kamernet.nl/image/623c1fb0-42d8-40ed-a9b9-73154ae86337,695.4976196289062,550
12508,https://resources.kamernet.nl/image/aa2f5344-36ca-4229-aa62-f2edac1b8b19,613.3302612304688,600
12509,https://resources.kamernet.nl/image/80fd7511-cbdc-4f2a-9d72-882f8da3a722,618.9837036132812,450
12510,https://resources.kamernet.nl/image/849343c2-dc8a-403b-ab77-65232847a660,695.4976196289062,415
12511,https://resources.kamernet.nl/image/b00f93ea-01bc-4ed2-a6ec-6f0d649529a3,602.947021484375,365
12512,https://resources.kamernet.nl/image/1aa56273-e44b-4c3e-8c07-e597c35176dc,621.6557006835938,260
12513,https://resources.kamernet.nl/image/9fbc366e-7740-45b4-bbda-86afc9053d74,607.7530517578125,590
12515,https://resources.kamernet.nl/image/4b853e2e-fe62-4d68-be25-4472a577a976,619.2151489257812,510
12516,https://resources.kamernet.nl/image/23fa5891-9576-458a-90a6-be67db5bbc8d,613.5731201171875,385
12517,https://resources.kamernet.nl/image/2202459c-caf9-4266-9574-19ac954fbe25,673.3789672851562,650
12519,https://resources.kamernet.nl/image/659ee1f4-175c-4967-8138-67e07c08e04a,610.260009765625,1095
12520,https://resources.kamernet.nl/image/58be0ddf-bd0a-4d4c-bf50-f631274a5825,671.5297241210938,560
12521,https://resources.kamernet.nl/image/0ca42b64-4c6e-41d1-98bd-c94980603355,,620
12524,https://resources.kamernet.nl/image/c701017c-065b-499e-919f-e7f45ecd5343,641.9690551757812,1050
12525,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,645.6126098632812,350
12526,https://resources.kamernet.nl/image/605336ef-df07-46f0-bb37-0b1cb8b09e48,620.8167114257812,350
12528,https://resources.kamernet.nl/image/093ccd45-8826-4966-94a7-359a43d91924,635.3726806640625,744
12529,https://resources.kamernet.nl/image/1982313e-337e-4e79-bab2-8e9dbb5270d6,695.4976196289062,525
12530,https://resources.kamernet.nl/image/5af37b4f-ab6c-44bc-abca-752dce45ac1d,616.33203125,750
12531,https://resources.kamernet.nl/image/d700c234-236b-498e-acca-e846eca9186e,673.3951416015625,950
12532,https://resources.kamernet.nl/image/0522cda6-f346-4fb9-92d9-3f88f0ce9b56,619.621337890625,1275
12533,https://resources.kamernet.nl/image/1e09cb1b-5b51-4aca-8b12-0ee93cd12d6d,607.7119140625,498
12535,https://resources.kamernet.nl/image/5a6006f2-4be9-4e70-9112-6884e138c05f,601.12109375,720
12538,https://resources.kamernet.nl/image/8dc0d740-047d-427d-bf36-daa89fcdb38f,597.98291015625,600
12539,https://resources.kamernet.nl/image/1e7e4060-90e7-412a-ae50-80013b2dd4ee,610.026123046875,350
12540,https://resources.kamernet.nl/image/964c8112-6e93-4d05-8620-13a342eb3cc6,594.5015869140625,275
12541,https://resources.kamernet.nl/image/80926988-f884-4b33-884a-8769f0f9eaba,632.9183959960938,785
12543,https://resources.kamernet.nl/image/d689afba-be41-4735-9481-7965153f8a9a,609.27294921875,1250
12545,https://resources.kamernet.nl/image/aa4a1c58-a628-4eb9-9de5-5f3a4aaab1c8,665.4535522460938,1475
12553,https://resources.kamernet.nl/image/086bc12f-e117-485f-a1f6-6fa8ff51afe3,612.9578247070312,650
12554,https://resources.kamernet.nl/image/06890039-c3e3-49eb-8889-1e0697071619,572.81396484375,950
12556,https://resources.kamernet.nl/image/cfa34742-3a18-404a-9544-9e8b812793e0,625.0359497070312,995
12558,https://resources.kamernet.nl/image/d0df1e94-7837-4880-b989-b66f5a2e4e8f,647.4661865234375,950
12559,https://resources.kamernet.nl/image/1a8e8f78-cd6c-4ca7-9ea8-2f9d90442e2f,646.23876953125,375
12560,https://resources.kamernet.nl/image/20f8dbf9-d83a-4451-b378-bbbc78d07a7c,695.4976196289062,253
12561,https://resources.kamernet.nl/image/c7c16e3a-96e0-49df-ac98-ab4bf6a72c25,652.5325927734375,650
12562,https://resources.kamernet.nl/image/f0b51a9b-acd6-4b53-abe5-8a4f7cbebb4b,626.4268188476562,650
12565,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,620.1226806640625,1100
12566,https://resources.kamernet.nl/image/39695e94-56a8-4e6f-926c-811baa169e57,695.4976196289062,1400
12568,https://resources.kamernet.nl/image/69967e01-74a9-4dcd-b066-70d60e1e5bac,655.61474609375,925
12569,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,695.4976196289062,490
12570,https://resources.kamernet.nl/image/19d181ae-6b3f-4bf9-9d56-5b657d7a49f2,617.8148803710938,1100
12573,https://resources.kamernet.nl/image/d7a1ab63-bc94-485d-8460-1b2686de345d,610.491455078125,853
12574,https://resources.kamernet.nl/image/bd634e0e-0e13-4c23-bdc2-4616306479ed,695.4976196289062,595
12576,https://resources.kamernet.nl/image/dcd7bd61-4fa8-40cb-8a43-a966b469bbd5,635.2196655273438,485
12578,https://resources.kamernet.nl/image/2b33177e-1a31-496c-b0fd-9e23596267a3,569.349853515625,299
12579,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,595.375244140625,450
12581,https://resources.kamernet.nl/image/70bf4fbd-a8dc-4ac7-8dae-d3b13f65d83e,614.167236328125,730
12584,https://resources.kamernet.nl/image/9b5b2d92-a369-4784-8b87-6e03fad9a47f,649.0258178710938,710
12585,https://resources.kamernet.nl/image/cb85eaab-d033-4351-ad22-1f87f75430d3,612.4898681640625,695
12586,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,602.95458984375,350
12587,https://resources.kamernet.nl/image/85e5d5dd-44b5-44bf-b991-b1f5009e0040,695.4976196289062,950
12589,https://resources.kamernet.nl/image/db5cafcc-089d-44a2-84d8-7db42046d25f,630.6598510742188,1250
12590,https://resources.kamernet.nl/image/bad544dd-100f-41e0-bc34-4eb729bf975d,606.422607421875,500
12591,https://resources.kamernet.nl/image/b35127b7-0773-4926-8e7c-790e39dc6b8c,601.3885498046875,625
12593,https://resources.kamernet.nl/image/a0baa82e-394e-41d2-8d95-d2173abd3705,610.4564819335938,425
12594,https://resources.kamernet.nl/image/047731c7-2a5d-4f1f-9884-10a5c7e29e20,631.7157592773438,400
12595,https://resources.kamernet.nl/image/5f8110ee-5994-421c-b696-5e0cfbca3b56,597.2018432617188,405
12598,https://resources.kamernet.nl/image/46362dbe-f31d-4aab-888e-f440346ada36,598.6798095703125,690
12599,https://resources.kamernet.nl/image/b5c02a55-2e24-46e9-9c9a-4e01c8d11c16,618.503173828125,895
12602,https://resources.kamernet.nl/image/228abe53-ae0c-415e-ae0f-df86a5cf0615,695.4976196289062,450
12604,https://resources.kamernet.nl/image/89148510-02f5-4997-8e8d-463f589cc1e1,,580
12605,https://resources.kamernet.nl/image/15e69399-ae48-48d0-a137-e9a3df8fe910,604.6004028320312,595
12607,https://resources.kamernet.nl/image/2753a1c5-f314-44a8-a9c3-22b552c78f57,604.84521484375,645
12614,https://resources.kamernet.nl/image/8f423791-ed3e-4834-b17a-843d5b2eb9c0,,700
12616,https://resources.kamernet.nl/image/6bfc6f3e-7a39-4b22-a4f2-4c3dae9d1cd0,612.4234619140625,340
12617,https://resources.kamernet.nl/image/cb4946ca-6b0d-41da-8631-e1ef5900ba9c,606.85546875,225
12619,https://resources.kamernet.nl/image/ddf2fb8a-3fde-4024-a57d-949a0d794dee,624.4703979492188,880
12620,https://resources.kamernet.nl/image/d004edd9-2b0d-4817-a806-8c3009b9a210,613.2174072265625,1025
12622,https://resources.kamernet.nl/image/52ff3fae-3932-4268-b8ae-b9dbfb3e7957,627.9219970703125,550
12624,https://resources.kamernet.nl/image/ac437806-9512-40c9-9e58-632dd272d6d8,641.1453857421875,730
12626,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,665.542236328125,650
12627,https://resources.kamernet.nl/image/134883f7-488a-4916-833e-2de027697fe3,607.793701171875,300
12629,https://resources.kamernet.nl/image/a8f8dd16-1f43-432c-a0d5-2fe7a6cd5708,585.0003662109375,1100
12630,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,612.9807739257812,250
